DEPT,GR,ILD,DPHI,SitID,Pick,Formation
0.0,59.408,8.667,0.113,125902,0,3000
0.25,59.372,8.666,0.114,125902,0,3000
0.5,59.337,8.305,0.118,125902,0,3000
0.75,60.553,8.188,0.122,125902,0,3000
1.0,58.633,7.847,0.124,125902,0,3000
1.25,56.105,7.736,0.125,125902,0,3000
1.5,57.321,7.735,0.127,125902,0,3000
1.75,61.662,7.843,0.12,125902,0,3000
2.0,64.128,7.842,0.045,125902,0,3000
2.25,61.592,7.84,0.033,125902,0,3000
2.5,63.424,7.839,0.056,125902,0,3000
2.75,69.007,7.838,0.075,125902,0,3000
3.0,70.24,7.837,0.091,125902,0,3000
3.25,72.081,7.947,0.052,125902,0,3000
3.5,72.045,8.058,0.058,125902,0,3000
3.75,68.866,8.287,0.066,125902,0,3000
4.0,66.339,8.404,0.073,125902,0,3000
4.25,62.535,8.402,0.08,125902,0,3000
4.5,62.499,8.402,0.085,125902,0,3000
4.75,64.983,8.4,0.085,125902,0,3000
5.0,64.939,8.399,0.089,125902,0,3000
5.25,64.278,8.516,0.109,125902,0,3000
5.5,66.753,8.515,0.115,125902,0,3000
5.75,71.086,8.514,0.128,125902,0,3000
6.0,72.935,8.393,0.133,125902,0,3000
6.25,71.65,8.274,0.069,125902,0,3000
6.5,69.739,8.273,0.058,125902,0,3000
6.75,67.828,8.272,0.055,125902,0,3000
7.0,67.775,8.27,0.059,125902,0,3000
7.25,70.249,8.269,0.061,125902,0,3000
7.5,68.955,8.268,0.067,125902,0,3000
7.75,66.436,8.266,0.071,125902,0,3000
8.0,62.65,8.265,0.077,125902,0,3000
8.25,57.604,8.264,0.077,125902,0,3000
8.5,55.693,8.033,0.078,125902,0,3000
8.75,61.901,7.808,0.074,125902,0,3000
9.0,65.001,7.483,0.056,125902,0,3000
9.25,64.966,7.377,0.044,125902,0,3000
9.5,66.181,7.272,0.045,125902,0,3000
9.75,70.532,7.17,0.048,125902,0,3000
10.0,71.747,7.168,0.043,125902,0,3000
10.25,68.577,7.269,0.045,125902,0,3000
10.5,62.906,7.268,0.049,125902,0,3000
10.75,60.378,7.37,0.053,125902,0,3000
11.0,67.221,7.369,0.057,125902,0,3000
11.25,75.93,7.367,0.058,125902,0,3000
11.5,73.403,7.366,0.051,125902,0,3000
11.75,70.224,7.365,0.038,125902,0,3000
12.0,70.206,7.363,0.045,125902,0,3000
12.25,77.656,7.362,0.069,125902,0,3000
12.5,76.388,7.362,0.075,125902,0,3000
12.75,73.227,7.36,0.095,125902,0,3000
13.0,70.057,7.256,0.107,125902,0,3000
13.25,71.906,7.255,0.127,125902,0,3000
13.5,70.612,7.253,0.124,125902,0,3000
13.75,69.96,7.252,0.119,125902,0,3000
14.0,71.8,7.354,0.114,125902,0,3000
14.25,71.14,7.353,0.114,125902,0,3000
14.5,67.344,7.351,0.114,125902,0,3000
14.75,64.808,7.351,0.118,125902,0,3000
15.0,64.148,7.145,0.129,125902,0,3000
15.25,64.113,7.044,0.144,125902,0,3000
15.5,77.842,7.142,0.151,125902,0,3000
15.75,90.312,7.243,0.16,125902,0,3000
16.0,98.405,7.242,0.176,125902,0,3000
16.25,96.494,7.241,0.195,125902,0,3000
16.5,97.084,7.24,0.202,125902,0,3000
16.75,100.791,6.651,0.223,125902,0,3000
17.0,97.63,6.374,0.233,125902,0,3000
17.25,97.604,6.024,0.286,125902,0,3000
17.5,104.437,5.773,0.335,125902,0,3000
17.75,100.651,5.533,0.375,125902,0,3000
18.0,105.617,5.378,0.393,125902,0,3000
18.25,103.09,5.302,0.396,125902,0,3000
18.5,101.804,5.227,0.403,125902,0,3000
18.75,99.268,5.3,0.412,125902,0,3000
19.0,96.723,5.607,0.415,125902,0,3000
19.25,94.196,6.101,0.417,125902,0,3000
19.5,86.024,7.025,0.415,125902,0,3000
19.75,82.853,8.087,0.406,125902,0,3000
20.0,82.193,8.925,0.399,125902,0,3000
20.25,82.158,9.309,0.391,125902,0,3000
20.5,81.497,9.308,0.37,125902,0,3000
20.75,78.345,9.438,0.336,125902,0,3000
21.0,74.549,9.571,0.325,125902,0,3000
21.25,68.878,9.57,0.299,125902,0,3000
21.5,68.86,9.568,0.278,125902,0,3000
21.75,68.816,9.433,0.254,125902,0,3000
22.0,68.781,9.431,0.246,125902,0,3000
22.25,71.872,9.297,0.256,125902,0,3000
22.5,72.462,9.166,0.265,125902,0,3000
22.75,70.551,9.164,0.269,125902,0,3000
23.0,73.017,9.425,0.262,125902,0,3000
23.25,75.483,9.557,0.265,125902,0,3000
23.5,73.572,9.829,0.258,125902,0,3000
23.75,71.652,10.398,0.289,125902,0,3000
24.0,70.992,11.638,0.283,125902,0,3000
24.25,70.957,12.664,0.271,125902,0,3000
24.5,70.922,13.78,0.277,125902,0,3000
24.75,72.137,14.785,0.285,125902,0,3000
25.0,72.727,13.972,0.275,125902,0,3000
25.25,87.081,10.536,0.282,125902,0,3000
25.5,100.185,9.956,0.275,125902,0,3000
25.75,101.401,9.954,0.229,125902,0,3000
26.0,96.355,9.952,0.239,125902,0,3000
26.25,95.694,9.674,0.246,125902,0,3000
26.5,97.526,9.142,0.25,125902,0,3000
26.75,94.356,8.399,0.264,125902,0,3000
27.0,95.589,7.608,0.276,125902,0,3000
27.25,98.68,6.989,0.274,125902,0,3000
27.5,99.895,6.605,0.269,125902,0,3000
27.75,105.487,6.33,0.273,125902,0,3000
28.0,109.203,6.24,0.272,125902,0,3000
28.25,107.292,6.239,0.27,125902,0,3000
28.5,105.381,6.238,0.275,125902,0,3000
28.75,105.972,6.599,0.282,125902,0,3000
29.0,103.435,6.981,0.287,125902,0,3000
29.25,100.899,7.18,0.29,125902,0,3000
29.5,97.729,6.979,0.293,125902,0,3000
29.75,101.454,6.595,0.297,125902,0,3000
30.0,110.164,6.145,0.3,125902,0,3000
30.25,105.76,5.807,0.29,125902,0,3000
30.5,101.348,5.565,0.269,125902,0,3000
30.75,101.313,5.334,0.237,125902,0,3000
31.0,100.653,5.409,0.257,125902,0,3000
31.25,103.119,5.722,0.279,125902,0,3000
31.5,105.576,5.257,0.279,125902,0,3000
